   2.112000000000000D+03   1.654742977973522D+00   1.000000000000000D+00  -4.433538276479367D+00  -2.311652732956480D+00   2.069070817505299D+01  -8.656796836652323D-01   1.910421590771986D-01  -4.627111180254756D-01
   2.112000000000000D+03   1.038659726419723D+00   1.000000000000000D+00  -4.854062456009403D+00  -1.199198765955167D+00   2.114534695660259D+01  -7.661125048406313D-01   1.372161386166348D-01  -6.278880164726465D-01
   2.112000000000000D+03   7.318482956359064D+01   1.000000000000000D+00   1.389470452047502D-01  -4.998068999731983D+00   2.399206448161004D+01   6.549530734302478D-01  -7.273817324665167D-01   2.048225741423077D-01
   2.112000000000000D+03   4.989389980761483D+01   1.000000000000000D+00  -4.649316597098951D+00  -1.839525805253302D+00   2.320726694189430D+01  -5.870054089931602D-01  -7.594966023965546D-01   2.803382969928694D-01
   2.112000000000000D+03   9.300086796434101D+00   1.000000000000000D+00  -4.990165521245109D+00  -3.134454924452296D-01   2.424789259926963D+01  -6.282246416967415D-01   1.789501005618668D-01   7.571728079334983D-01
   2.112000000000000D+03   1.285936919347137D+00   1.000000000000000D+00  -4.917272830661066D+00  -9.057747579371767D-01   2.616928975582513D+01  -3.204084567148664D-01  -6.765900118546742D-02   9.448601380226507D-01
   2.112000000000000D+03   5.208419983593449D+00   1.000000000000000D+00  -4.887484306903287D+00   1.054749807711402D+00   2.286430308361771D+01  -5.460341847072445D-01   8.322745020578420D-01   9.573830140265630D-02
   2.112000000000000D+03   1.057879607905988D+00   1.000000000000000D+00  -4.919231431254167D+00  -8.950766069291314D-01   2.414348892598563D+01  -6.383500877824484D-01  -1.286519481518612D-01   7.589188636902310D-01
   2.112000000000000D+03   2.407213900733496D+01   1.000000000000000D+00   2.021151899116405D+00  -4.573286018622255D+00   2.637169437915884D+01  -2.955721983829469D-01  -9.426968294619366D-01  -1.547894158703496D-01
   2.112000000000000D+03   2.148888570019991D+01   1.000000000000000D+00   4.995394172145258D+00   2.145625111090768D-01   2.522251384387983D+01   6.084279878914606D-01   4.603880608885327D-01  -6.464195363242400D-01
   2.112000000000000D+03   1.780848111985392D+00   1.000000000000000D+00   3.665179216988830D+00  -3.400950060447598D+00   2.502574635858096D+01  -6.302187695574801D-02  -9.949198074338729D-01   7.850362922005560D-02
   2.112000000000000D+03   1.878884178574287D+01   1.000000000000000D+00   3.811596424950237D+00  -3.236005670551237D+00   2.551880032744884D+01   1.572749908489166D-01  -8.242040140570364D-01  -5.440150002212639D-01
   2.112000000000000D+03   2.754394423230224D+00   1.000000000000000D+00   4.888093455706934D+00  -1.051923179916837D+00   2.597876333845301D+01   8.376882972686981D-01   8.597639291024146D-03  -5.460809438331378D-01
   2.112000000000000D+03   2.501175248972800D+00   1.000000000000000D+00   4.866796343979534D+00  -1.146426341305689D+00   2.706700063682035D+01   9.954230548720978D-01  -5.367039551225945D-02   7.907231168151264D-02
   2.112000000000000D+03   3.097242785884077D+00   1.000000000000000D+00   4.675850379043752D+00  -1.770994986634011D+00   2.702791434955659D+01   8.747421736153953D-01  -4.816687807776980D-01   5.311605522569954D-02
   2.112000000000000D+03   4.426078869580441D+01   1.000000000000000D+00   2.622228760854900D+00   4.257219319320092D+00   3.438081903207074D+01   4.387748853739366D-01   5.573729148207969D-01   7.048489439512962D-01
   2.112000000000000D+03   1.855632546228780D+00   1.000000000000000D+00  -4.775750354703278D+00   1.480610873583862D+00   2.705892024414804D+01  -9.017402211772509D-01   2.736306115134516D-01  -3.346503577675914D-01
   2.112000000000000D+03   3.351091011144391D+00   1.000000000000000D+00   2.773721453998632D+00   4.160104482476563D+00   2.737848370607706D+01   7.722635008057912D-01   6.261617011732945D-01   1.073806747368888D-01
   2.112000000000000D+03   7.164040173365693D+00   1.000000000000000D+00   4.934377795027566D+00  -8.074130162850580D-01   2.886718494302606D+01   2.642130361731946D-01  -1.982816521772997D-01   9.438622028272891D-01
   2.112000000000000D+03   2.348248518209061D+00   1.000000000000000D+00   2.280323766529278D-01   4.994797417538604D+00   2.953998484633254D+01  -6.315751672638865D-01   7.347974624766462D-01  -2.473570238207828D-01
   2.112000000000000D+03   1.324288263071139D+00   1.000000000000000D+00  -2.034423775061249D+00   4.567397498312851D+00   2.641692639946514D+01   6.433601522258314D-01   7.385713959525395D-01   2.014944356767012D-01
   2.112000000000000D+03   3.044039503605434D+00   1.000000000000000D+00  -3.873608595053281D+00   3.161511736577021D+00   1.517363449619944D+01  -6.443647743963159D-01   5.049605881979307D-01  -5.742898587681874D-01
   2.112000000000000D+03   2.871745797913036D+00   1.000000000000000D+00   3.628880482184909D+00  -3.439654990654837D+00   2.232301037721550D+01   4.782246964528659D-01  -7.629353458044388D-01   4.350066641154199D-01
   2.112000000000000D+03   8.914954734793703D+00   1.000000000000000D+00  -3.753374140116750D+00   3.303359285648249D+00   3.378904083660719D+01  -6.108758748361025D-01   1.801154568829872D-01   7.709663337235024D-01
   2.112000000000000D+03   1.593603536131683D+01   1.000000000000000D+00   2.467743171857131D+00   4.348590995092781D+00   3.239360629149368D+01   4.114084883248104D-01   3.241296715736454D-01   8.518703021821191D-01
